Quaker Chewy Dipps Granola Bars Chocolatey Covered Peanut Butter Flavor ,"[['(Whole Grain Oats', ' Brown Sugar Brown Rice Crisp [Whole Grain Brown Rice Flour', ' Sugar', ' Salt]', ' Whole Grain Wheat', ' Soybean Oil', ' Whole Wheat Flour', ' Baking Soda', ' Soy Lecithin', ' Nonfat Dry Milk'], ' Sugar', ' Peanuts', ' Hydrogenated Palm Kernel Oil', ['(Whole Grain Brown Rice Flour', ' Sugar', ' Salt'], ' Corn Syrup', ' Corn Syrup Solids', ' Invert Sugar', ' Brown Sugar', ' Whey', ' Vegetable Oil (Palm Kernel and Palm Oil)', ' Contains 2% or Less of: Glycerin', ' Lactose', ['(Monounsaturated Canola Oil', ' Palm Oil', ' Palm Kernel Oil'], ' Dextrose', ' Cocoa Powder', ' Cocoa (Processed with Alkali)', ' Sorbitol', ' Salt', ' Soy Lecithin', ' Milk Fat', ' Natural Flavor', ' Glyceryl Lactoesters of Fatty Acids', ' Nonfat Dry Milk', ' Tocopherols (to Preserve Freshness).']",25
Nature Valley Nut Bars Crunch Roasted Almond Crunch ,"['Roasted Almonds', ' Roasted Peanuts', ' Sugar', ' Sunflower Seeds', ' Corn Syrup', ' Yellow Corn Flour', ' Salt', ' Corn Oil', ' Calcium Carbonate. Vitamin E (Mixed Tocopherols) Added to Retain Freshness.']",9
Fiber One Baked Bars 90 Calories Birthday Cake ,"['Chicory Root Extract', ' Erythritol', ' Wheat Flour Bleached', ' Sugarcane Fiber', ' Vegetable Glycerin', ' Canola Oil', ' Sugar', ' Calcium Caseinate', ' Palm Kernel and Palm Oil', ' Sorbitol', ' Polydextrose. Contains 2% or Less of: Whey Protein Isolate', ' Egg White', ' Nonfat Dry Milk', ' Hydrogenated Palm Oil', ['(Baking Soda', ' Sodium Aluminum Phosphate'], ' Salt', ' Natural and Artificial Flavor', ' Soy Lecithin', ' Stevia Leaf Extract', ' Red 40 Lake', ' Yellow 5 Lake', ' Blue 2 Lake', ' Yellow 6 Lake', ' Blue 1 Lake.']",24
KIND Healthy Grains Granola Bars Vanilla Blueberry ,"['Oats', ' Cane Sugar', ' Canola Oil', ' Tapioca Syrup', ' Brown Rice', ' Honey', ' Millet', ' Blueberries', ' Buckwheat', ' Amaranth', ' Brown Rice Flour', ' Quinoa', ' Sea Salt', ' Vanilla Extract', ' Natural Flavors', ' Brown Rice Syrup', ' Vitamin E (to Maintain Freshness).']",17
Kashi Crunchy Granola Bars Chocolate Chip Chia 5 Count ,"['Whole Grain Oats', ['(Barley', ' Buckwheat', ' Hard Red Wheat', ' Rye', ' Triticale', ' Quinoa'], ' Cane Sugar', ['(Cane Sugar', ' Chocolate', ' Cocoa Butter Soy Lecithin', ' Vanilla Bean'], ' Expeller Pressed Canola Oil', ' Invert Cane Syrup', ' Cornstarch', ' Chia Seeds', ' Brown Rice Flour', ' Coconut', ' Whole Oat Flour', ' Sea Salt', ' Molasses', ' Baking Soda', ' Natural Flavor', ' Soy Lecithin', ' Rosemary Extract for Freshness.']",17
Quaker Chewy Dipps Granola Bars Chocolatey Covered Peanut Butter Value Pack ,"[['(Whole Grain Oats', ' Brown Sugar', ' Brown Rice Crisp [Whole Grain Brown Rice Flour', ' Sugar', ' Salt]', ' Whole Grain Wheat', ' Soybean Oil', ' Whole Wheat Flour', ' Baking Soda', ' Soy Lecithin', ' Nonfat Dry Milk'], ' Sugar', ' Peanuts', ' Hydrogenated Palm Kernel Oil', ['(Whole Grain Brown Rice Flour', ' Sugar', ' Salt'], ' Corn Syrup', ' Corn Syrup Solids', ' Invert Sugar', ' Brown Sugar', ' Whey', ' Vegetable Oil (Palm Kernel and Palm Oil)', ' Contains 2% or Less of: Glycerin', ' Lactose', ['(Monounsaturated Canola Oil', ' Palm Oil', ' Palm Kernel Oil'], ' Dextrose', ' Cocoa Powder', ' Cocoa (Processed with Alkali)', ' Sorbitol', ' Salt', ' Soy Lecithin', ' Milk Fat', ' Natural Flavor', ' Glyceryl Lacto Esters of Fatty Acids', ' Nonfat Dry Milk', ' Tocopherols (to Preserve Freshness).']",25
Quaker Chewy Granola Bars Smores ,"[['(WHOLE GRAIN ROLLED OATS', ' BROWN SUGAR', ' BROWN RICE CRISP [WHOLE GRAIN BROWN RICE FLOUR', ' SUGAR', ' SALT]', ' WHOLE GRAIN ROLLED WHEAT', ' SOYBEAN OIL', ' WHOLE WHEAT FLOUR', ' SODIUM BICARBONATE', ' SOY LECITHIN', ' NONFAT DRY MILK'], ' CORN SYRUP', ['(SUGAR', ' CHOCOLATE LIQUOR', ' COCOA BUTTER', ' SOY LECITHIN', ' VANILLA EXTRACT'], ['(WHOLE GRAIN BROWN RICE FLOUR', ' SUGAR', ' SALT'], ' SUGAR', ['(WHOLE WHEAT FLOUR', ' SUGAR', ' PALM OIL', ' HONEY', ' NATURAL FLAVOR', ' SALT', ' SODIUM BICARBONATE', ' SOY LECITHIN'], ['(SUGAR', ' CORN SYRUP', ' MODIFIED CORN STARCH', ' GELATIN', ' NATURAL AND ARTIFICIAL FLAVOR', ' SODIUM HEXAMETAPHOSPHATE', ' BLUE 1'], ' CORN SYRUP SOLIDS', ' INVERT SUGAR', ' GLYCERIN.  CONTAINS 2% OR LESS OF SOYBEAN OIL', ' CALCIUM CARBONATE', ' SORBITOL', ' SALT', ' WATER', ' COCONUT PASTE', ' MOLASSES', ' SOY LECITHIN', ' NATURAL AND ARTIFICIAL FLAVOR', ' CARAMEL COLOR', ' BHT (PRESERVATIVE)', ' TOCOPHEROLS (PRESERVATIVE)', ' CITRIC ACID']",22
Nature Valley Biscuits With Cocoa Almond Butter ,"['Whole Grain Oats', ' Sugar', ['(Almonds', ' Honey', ' Maltodextrin', ' Palm Oil', ' Mixed Tocopherols'], ' Canola Oil', ' Palm Oil', ' Whole Grain Barley Flakes', ' Tapioca Syrup', ' Cocoa Honey', ' Salt', ' Corn Starch', ' Baking Soda', ' Cream Natural Flavor.']",12
Signature SELECT Granola Bars Crunchy Oats & Honey 12 Count ,"['Whole Grain Rolled Oats', ' Sugar', ' High Oleic Canola Oil', ' Whole Grain Brown Rice Flour', ' Contains Less than 2% of: Honey', ' Salt', ' Brown Sugar Syrup', ' Baking Soda', ' Soy Lecithin', ' Natural Flavors', ' Peanut Flour.']",11
KIND Breakfast Breakfast Bars Honey Oat ,"['Oats', ' Dried Cane', ' Syrup', ' Brown Rice Flour', ' Canola Oil', ' Gum Acacia', ' Water', ' Honey', ' Raisin Paste', ' Oat Flour', ' Millet', ' Buckwheat', ' Amaranth', ' Quinoa', ' Cinnamon', ' Vanilla Extract', ' Salt', ' Vitamin E (to Maintain Freshness).']",18
Kind Bar Protein Dark Choc ,"['Oats', ' Canola Oil', ' Cane Sugar', ' Soy Protein Isolate', ['(Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Soy Lecithin', ' Vanilla Extract'], ' Water', ' Gum Acacia', ' Raisin Paste', ' Cocoa Powder', ' Oat Flour', ' Honey', ' Millet', ' Molasses', ' Buckwheat', ' Amaranth', ' Quinoa', ' Cinnamon', ' Vanilla Extract', ' Natural Flavor', ' Sea Salt', ' Vitamin E (Tocopherols to Maintain Freshness).']",21
Pamelas Whenever Bars Oat Chocolate Chip Coconut Gluten Free ,"['Gluten-Free Oats', ' Organic Agave', ['(Brown Rice Flour', ' White Rice Flour', ' Tapioca Starch', ' Sweet Rice Flour Xanthan Gum'], ' Organic Chocolate Chips (Chips May Contain Traces of Milk Protein Due to Manufacturing Equipment) (Organic Evaporated Cane Sugar', ' Organic Cocoa Paste', ' Organic Cocoa Butter', ' Non-GMO Soy Lecithin Emulsifier', ' Organic Vanilla', ' Organic Coconut Sugar', ' Monounsaturated Safflower Oil', ' Organic Eggs', ' Almonds', ' Coconut', ' Chia Seeds', ' Gluten-Free Flavors', ' Sea Salt', ' Baking Soda', ' Xanthan Gum.']",18
Nature Valley Granola Bars Sweet & Salty Nut Chocolate Pretzel Nut ,"['Whole Grain Oats', ' Corn Syrup', ' Sugar', ' Wheat Flour', ' Almonds', ' Palm Kernel Oil', ' Rice Flour', ' Fructose', ' Tapioca Syrup', ' Vegetable Glycerin', ' Cocoa', ' Canola Oil', ' Whole Grain Wheat Flour', ' Salt', ' Soy Lecithin', ' Corn Starch', ' Canola Oil', ' Barley Malt Extract', ' Milk Powder', ' Baking Soda', ' Yeast', ' Natural Flavor', ' Vitamin E (Mixed Tocopherols) Added to Retain Freshness.']",23
Bobos Oat Bars Bar Oat Chocolate ,"['Organic Whole Grain Rolled Oats', ' Brown Rice Syrup', ' Organic Coconut Oil', ' Organic Cane Sugar', ['(Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Vanilla Extract'], ' Vegetable Glycerin', ' Sea Salt', ' Xanthan Gum', ' Natural Vanilla Flavor', ' Vitamin E (for Freshness).']",10
Open Nature Sandwich Bar Peanut Butter Strawberry ,"[['(Organic Cane Sugar', ' Strawberries', ' Apple Powder', ' Fruit Juice Concentrate [Pineapple', ' Peach', ' Apple', ' Pear]', ' Tapioca Starch', ' Glycerin', ' Natural Flavor', ' Citric Acid', ' Pectin', ' Locust Bean Gum', ' Red Cabbage Extract and Annatto for Color'], ' Gluten-Free Rolled Oats', ' Peanut Butter', ' Gluten-Free Oat Flour', ' Invert Cane Syrup', ' Brown Rice Syrup', ' Canola Oil', ' Rice Flour', ' Glycerin', ' Peanut Flour', ' Tapioca Starch', ' Natural Flavor', ' Sea Salt', ' Baking Soda.']",14
Kashi Chewy Granola Bars Chocolate Peanut Butter 6 Count ,"['Whole Grain Oats', ' Brown Rice Syrup', ' Peanuts', ' Cane Sugar', ' Peanut Butter (Peanuts)', ' Chocolate', ' Sunflower Oil', ' Brown Rice Flour', ' Glycerin', ' Oat Fiber', ' Sea Salt', ' Cocoa Butter', ' Natural Flavors', ' Rosemary Extract for Freshness.']",14
Nature Valley Chocolate Peanut Butter Biscuits ,"['Whole Grain Oats', ' Sugar', ['(Peanuts', ' Salt'], ' Palm Oil', ' Tapioca Syrup', ' Peanut Flour', ' Canola Oil', ['(Sugar', ' Chocolate', ' Cocoa Butter', ' Soy Lecithin', ' Vanilla Extract'], ' Cocoa Processed with Baking Soda', ' Salt', ' Baking Soda', ' Natural Flavor', ' Cream.']",13
KIND Breakfast Breakfast Bars Blueberry Almond ,"['Oats', ' Dried Cane Syrup', ' Brown Rice Flour', ' Canola Oil', ' Gum Acacia Water', ' Raisin Paste', ' Cranberries', ' Sugar', ' Almonds', ' Oat Flour', ' Honey', ' Blueberry Puree', ' Apple Puree Concentrate', ' Millet', ' Plum Puree Concentrate', ' Apple Juice Concentrate', ' Buckwheat', ' Glycerine', ' Amaranth', ' Quinoa', ' Blueberries', ' Citrus Fiber', ' Citrus Pectin', ' Salt', ' Vitamin E (to Maintain Freshness)', ' Natural Flavor.']",26
Protein One Protein Bars Chocolate Fudge Box ,"['Chicory Root Extract', ' Soy Protein Isolate', ' Whey Protein Isolate', ' Maltitol', ' Maltitol Syrup', ' Vegetable Glycerin', ' Palm Kernel and Palm Oil', ' Partially Hydrolyzed Milk Protein Isolate', ' Milk Protein Isolate', ' Calcium Caseinate', ' Dutch Cocoa (Processed with Alkali)', ' Cocoa', ' Water', ' Soy Lecithin', ' Natural and Artificial Flavor', ' Salt', ' Stevia Extract.']",17
Fiber One Bars Chewy 70 Calories Chocolate Caramel & Pretzel ,"['Chicory Root Extract', ' Soy Protein Isolate', ' Erythritol', ' Wheat Flour', ' Puffed Durum Wheat', ' Palm Kernel And Palm Oil', ' Corn Syrup', ' Whey Protein Isolate', ' Vegetable Glycerin', ' Rice Flour', ' Whole Grain Oats', ' Canola Oil', ' Rice Starch', ' Dutch Cocoa (Processed With Alkali)', ' Whole Grain Barley Flakes', ' Whole Wheat Flour', ' Maltodextrin', ' Soy Lecithin', ' Soluble Corn Fiber', ' Salt', ' Canola Oil', ' Sugar', ' Natural Flavor', ' Barley Malt Extract', ' Cellulose Gum', ' Baking Soda', ' Yeast', ' Stevia Leaf Extract', ['(Yellow 5 & 6 Lake', ' Blue 2 Lake and Other Color Added'], ' Vitamin E (Mixed Tocopherols) Added To Retain Freshness.']",30
Pamelas Whenever Bars Oat Blueberry Lemon Gluten Free ,"['Gluten-Free Oats', ' Organic Agave', ['(Blueberries', ' Sugar', ' Sunflower Oil'], ['(Brown Rice Flour', ' White Rice Flour', ' Tapioca Starch', ' Sweet Rice Flour', ' Xanthan Gum'], ' Organic Coconut Sugar', ' Monounsaturated Safflower Oil', ' Organic Eggs', ' Almonds', ' Coconut Chia Seeds', ' Gluten-Free Flavors', ' Sea Salt', ' Baking Soda', ' Xanthan Gum', ' Lemon Oil', ' Nutmeg.']",15
Signature Select Bars Granola Crunchy Oats & Hny Family Pack ,"['Whole Grain Rolled Oats', ' Sugar', ' High Oleic Canola Oil', ' Whole Grain Brown Rice Flour', ' Contains Less than 2% of : Honey', ' Salt', ' Brown Sugar Syrup', ' Baking Soda', ' Soy Lecithin', ' Natural Flavors', ' Peanut Flour.']",11
Fiber One Chewy Bars 90 Calories Chocolate Peanut Butter ,"['Chicory Root Extract', ' Soy Protein Isolate', ' Puffed Durum Wheat', ' Rice Flour', ' Erythritol', ' Polydextrose', ' Palm Kernel and Palm Oil', ' Corn Syrup', ' Vegetable Glycerin', ' Whole Grain Oats', ' Peanut Flour', ' Whey Protein Concentrate', ' Whole Grain Barley Flakes', ' Canola Oil', ' Rice Starch', ' Roasted Peanuts', ' Dutch Cocoa (Processed with Alkali)', ' Peanuts', ' Soluble Corn Fiber', ' Soy Lecithin', ' Salt', ' Maltodextrin', ' Sugar', ' Natural Flavor', ' Peanut Oil', ' Barley Malt Extract', ' Cellulose Gum', ' Baking Soda', ' Stevia Leaf Extract', ' Caramel Color', ' Vitamin E (Mixed Tocopherols) Added to Retain Freshness.']",31
Kind Bar Chocolate Pnut Butter ,"['Peanut Butter (Peanuts)', ' Oats', ' Oat Flour', ' Cane Sugar', ' Tapioca Syrup', ' Canola Oil', ' Peanuts', ' Honey', ['(Cane Sugar', ' Unsweetened Chocolate', ' Cocoa Butter', ' Sunflower Lecithin', ' Vanilla Extract'], ' Cocoa Powder', ' Sorghum Flavor', ' Vegetable Glycerin', ' Quinoa', ' Gum Acacia', ' Sea Salt', ' Palm Oil', ' Palm Kernel Oil', ' Molasses', ' Alkalized Cocoa', ' Almond Butter', ' Natural Flavor', ' Vitamin E (Mixed Tocopherols for Freshness)', ' Soy Lecithin.']",23
Nature Valley Granola Bars Sweet & Salty Nut Roasted Mixed Nut ,"['Whole Grain Oats', ' Roasted Peanuts', ' Corn Syrup', ' Sugar', ' Palm Kernel Oil', ' Rice Flour', ' Fructose', ' Cashews Roasted in Safflower Oil', ' Almonds', ' Vegetable Glycerin', ' Tapioca Syrup', ' Whey', ' Canola Oil', ' Salt', ' Soy Lecithin', ' Corn Starch', ' Peanut Flour', ['(Almonds', ' Honey', ' Maltodextrin', ' Palm Oil', ' Mixed Tocopherols'], ' Barley Malt Extract', ['(Cashew Nuts', ' Safflower Oil'], ' Baking Soda', ' Natural Flavor', ' Vitamin E (Mixed Tocopherols) Added to Retain Freshness.']",23
Made Good Mixed Berry Granola Bars ,"['Gluten Free Oats (Organic)', ' Agave Nectar (Organic)', ' Brown Rice Syrup (Organic)', ' Whole Grain Crisp Brown Rice (Organic)', ' Sunflower Oil (Organic)', ' Cranberries (Organic)(Cranberries (Organic)', ' Apple Juice Concentrate (Organic)', ' Sunflower Oil (Organic))', ' Agave Inulin (Organic)', ' Molasses (Organic)', ' Blueberries (Organic)', ' Raspberries (Organic)', ['(Spinach', ' Broccoli', ' Carrots', ' Tomatoes', ' Beets', ' Shiitake Mushrooms'], ' Raspberry Flavor (Organic).']",14
Nature Valley Mini Peanut Butter Sandwiches ,"['Whole Grain Oats', ' Whole Wheat Flour', ' Sugar', ['(Peanuts', ' Salt'], ' Palm Oil', ' Canola Oil', ' Corn Syrup', ' Corn Starch', ' Peanut Flour', ' Honey', ' Salt', ' Soy Lecithin', ' Baking Soda', ' Natural Flavor.']",14
Quaker Big Chewy Granola Bars Chocolate Chip ,"[['(WHOLE GRAIN OATS', ' BROWN SUGAR', ' BROWN RICE CRISP [WHOLE GRAIN BROWN RICE FLOUR', ' SUGAR', ' SALT]', ' WHOLE GRAIN WHEAT', ' SOYBEAN OIL', ' DRIED COCONUT', ' WHOLE WHEAT FLOUR', ' BAKING SODA', ' SOY LECITHIN', ' NONFAT DRY MILK'], ['(SUGAR', ' CHOCOLATE LIQUOR', ' COCOA BUTTER', ' SOY LECITHIN', ' VANILLA EXTRACT'], ' CORN SYRUP', ' SUGAR', ['(WHOLE GRAIN BROWN RICE FLOUR', ' SUGAR', ' SALT'], ' INVERT SUGAR', ' CORN SYRUP SOLIDS', ' GLYCERIN', ' SOYBEAN OIL', ' VEGETABLE OIL (PALM KERNEL AND PALM OIL)', ' CONTAINS 2% OR LESS OF: CALCIUM CARBONATE', ' SORBITOL', ' COCOA (PROCESSED WITH ALKALI)', ' SALT', ' COCOA POWDER', ' WHEY', ' NONFAT DRY MILK', ' LACTOSE', ' SOY LECITHIN', ' MOLASSES', ' NATURAL FLAVOR', ' VANILLA EXTRACT', ' TOCOPHEROLS (TO PRESERVE FRESHNESS)']",23
Fiber One Protein Chewy Bars Caramel Nut Value Pack ,"['Chicory Root Extract', ' Roasted Peanuts', ' Soy Protein Isolate', ' Palm Kernel and Palm Oil', ' Soluble Corn Fiber', ' Erythritol', ' Whey Protein Concentrate', ' Rice Flour', ' Vegetable Glycerin', ' Cocoa', ' Invert Sugar', ' Corn Syrup', ' Rice Starch', ' Milk Protein Isolate', ' Soy Lecithin', ' Salt', ' Corn Starch', ' Canola Oil', ' Natural Flavor', ' Sugar', ' Carrageenan', ' Disodium Phosphate', ' Barley Malt Extract', ' Stevia Leaf Extract', ' Caramel Color', ' Mixed Tocopherols Added to Retain Freshness.']",26
Fiber One Baked Bars 90 Calories Cinnamon Coffee Cake Value Pack ,"['Chicory Root Extract', ' Erythritol Wheat Flour Bleached', ' Sugarcane Fiber', ' Vegetable Glycerin', ' Canola Oil', ' Palm Kernel and Palm Oil', ' Sugar', ' Polydextrose', ' Calcium Caseinate', ' Sorbitol', ' Contains 2% or Less of: Whey Protein Isolate', ' Egg White', ' Cinnamon', ['(Baking Soda', ' Sodium Aluminum Phosphate'], ' Salt', ' Natural Flavor', ' Whey', ' Soy Lecithin', ' Stevia Leaf Extract', ' Color Added.']",20
Nature Valley Sweet Salty Minis Peanut Grain Snacks ,"['Roasted Peanuts', ' Corn Syrup', ' Whole Grain Oats', ' Sugar', ' Rice Flour', ' Palm Kernel Oil', ' Vegetable Glycerin', ' Whey', ['(Peanuts', ' Salt'], ' Fructose', ' Canola Oil', ' Salt', ' Soy Lecithin', ' Peanut Flour', ' Corn Starch', ' Barley Malt Extract', ['(Almonds', ' Honey', ' Maltodextrin', ' Palm Oil', ' Mixed Tocopherols'], ' Baking Soda', ' Natural Flavor', ' Vitamin E (Mixed Tocopherols) Added to Retain Freshness.']",20
Bobos Oat Bar Lemon Poppyseed ,"['Organic Whole Grain Rolled Oats', ' Brown Rice Syrup', ' Organic Coconut Oil', ' Organic Cane Sugar', ' Vegetable Glycerin', ' Poppy Seeds', ' Lemon Oil', ' Xanthan Gum', ' Sea Salt', ' Vitamin E (for Freshness).']",10
Signature SELECT Granola Bars Chewy Sweet N Salty Peanut ,"['Roasted Peanuts', ' Sugar', ' Corn Syrup', ' Whole Grain Oats', ' Palm Kernel Oil', ' Whole Grain Wheat', ' Rice Flour', ' High Fructose Corn Syrup', ' High Oleic Canola Oil', ' Contains Less than 2% of: Peanut Flour', ' Corn Syrup Solids', ' Vegetable Glycerin', ' Nonfat Dry Milk', ' Salt', ' Fructose', ' Water', ' Soy Lecithin', ['(Nonfat Dry Milk', ' Lactic Acid'], ' Nonfat Dry Milk Solids', ' Barley Malt Extract', ' Mixed Tocopherols (Added for Freshness)', ' Molasses', ' Gelatin', ' Peanut Oil', ' Caramel Color', ' Natural Flavors', ' Malted Barley Syrup', ' Almond Flour.']",28
Kind Bar Protein Almond Bars ,"['Oats', ' Cane Sugar', ' Canola Oil', ' Soy Protein Isolate', ' Oat Flour', ' Almond Butter (Almonds)', ' Honey', ' Raisin Paste', ' Gum Acacia', ' Water', ' Almonds', ' Millet', ' Buckwheat', ' Amaranth', ' Quinoa', ' Vanilla Extract', ' Sea Salt', ' Cinnamon', ' Natural Flavor', ' Vitamin E (Tocopherols to Maintain Freshness).']",20
KIND Healthy Grains Granola Bars Dark Chocolate Chunk ,"['Oats', ' Cane Sugar', ['(Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Soy Lecithin', ' Vanilla Extract'], ' Canola Oil', ' Tapioca Syrup', ' Brown Rice', ' Millet', ' Honey', ' Coconut', ' Buckwheat', ' Amaranth', ' Molasses', ' Brown Rice Flour', ' Quinoa', ' Sea Salt', ' Brown Rice Syrup', ' Natural Flavor', ' Vitamin E (Tocopherols to Maintain Freshness).']",18
KIND Bar Dark Chocolate Chunk Value Pack ,"['Oats', ' Cane Sugar', ['(Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Soy Lecithin', ' Vanilla Extract'], ' Canola Oil', ' Tapioca Syrup', ' Brown Rice', ' Millet', ' Honey', ' Coconut', ' Buckwheat', ' Amaranth', ' Molasses', ' Brown Rice Flour', ' Quinoa', ' Sea Salt', ' Brown Rice Syrup', ' Natural Flavor', ' Vitamin E (Tocopherols to Maintain Freshness).']",18
Nature Valley Chewy Bars XL Protein Salted Caramel Dark Chocolate ,"['Roasted Peanuts', ' Soy Protein Isolate', ['(Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Soy Lecithin', ' Natural Flavor'], ' Chicory Root Extract', ' Corn Syrup', ' Almonds', ' Palm and Palm Kernel Oil', ' Sugar', ' Whey Protein Concentrate', ' Fructose', ' Vegetable Glycerin', ' Rice Starch', ' Canola Oil', ' Corn Starch', ' Nonfat Milk Solids', ' Salt', ' Whey', ' Soy Lecithin', ' Peanut Flour', ' Natural Flavor', ' Cocoa', ' Baking Soda.']",22
Nature Valley Granola Bars Fruit & Nut Chewy Trail Mix Dark Chocolate & Nut ,"['Whole Grain Oats', ' Corn Syrup', ['(Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Soy Lecithin', ' Natural Flavor'], ' Roasted Peanuts', ' Raisins', ' Rice Flour', ' Sugar', ' Vegetable Glycerin', ' Canola Oil', ' Fructose', ' Corn Starch', ' Soy Lecithin', ' Salt', ' Barley Malt Extract', ' Baking Soda', ' Natural Flavor', ' Vitamin E (Mixed Tocopherols) Added to Retain Freshness.']",17
Signature SELECT Granola Bars Chewy Chocolate Chip ,"[['(Whole Grain Rolled Oats', ' Whole Grain Brown Rice Flour', ' Sugar', ' Whole Wheat Flakes', ' High Oleic Canola Oil', ' Molasses', ' Enriched Wheat Flour [Bleached Wheat Flour', ' Malted Barley Flour', ' Niacin', ' Reduced Iron', ' Thiamin Mononitrate', ' Riboflavin', ' Folic Acid]', ' Calcium Carbonate', ' Sodium Bicarbonate', ' Nonfat Dry Milk', ' Soy Lecithin', ' Caramel Color'], ' Corn Syrup', ['(Sugar', ' Chocolate Liquor', ' Cocoa Butter', ' Soy Lecithin', ' Salt', ' Vanilla'], ' Whole Grain Brown Rice Flour', ' Sugar', ' Corn Syrup Solids', ' Glycerin', ' Dried Coconut', ' Palm Oil', ' Invert Sugar', ' Less than 2% of: Calcium Carbonate', ' Molasses', ' Soy Lecithin', ' Salt', ' Citric Acid', ' Mixed Tocopherols (Preservative)', ' Natural and Artificial Flavors', ' Caramel Color', ' Prune Juice Concentrate.']",19
Nature Valley Soft Bkd Filled Squares Cocoa Peanut Butter ,"['Whole Grain Wheat Flour', ' Sugar', ' Peanut Butter (Peanuts)', ' Canola Oil', ' Whole Grain Oats', ' Chicory Root Extract', ' Vegetable Glycerin', ' Corn Starch', ' Palm and Palm Kernel Oil', ' Cocoa Processed with Baking Soda', ' Peanut Flour', ' Egg White', ' Salt', ' Baking Soda', ' Natural Flavor', ' Nonfat Dry Milk.']",16
Fiber One Cheesecake Bar Strawberry ,"[['(Milk', ' Cream', ' Cheese Cultures', ' Salt', ' Carob Bean Gum'], ' Soluble Corn Fiber', ' Glycerin', ' Wheat Flour Bleached', ' Invert Sugar', ' Fructose', ' Whole Wheat Flour', ' Sugar', ['(Palm', ' Canola', ' Palm Kernel'], ' Dried Egg White', ' Brown Sugar', ' Modified Corn Starch', ' Butter', ' Dried Cream Cheese ). Contains 2% or Less of: Dried Buttermilk', ' Dried Sour Cream )', ' Lactose', ' Honey', "" Refiner's Syrup"", ' Cream of Tartar', ' Maltodextrin', ' Strawberry Puree Concentrate', ' Nonfat Milk Solids', ' Modified Tapioca Starch', ' Baking Soda', ' Salt', ' Natural Flavor', ' Apple Powder', ' Corn Starch', ' Cellulose Gel', ' Lactic Acid', ' Locust Bean Gum', ' Nonfat Dry Milk', ' Soy Lecithin', ' Caramel Color', ' Sodium Phosphate', ' Cellulose Gum', ' Calcium Lactate', ' Red 40', ['(Milk', ' Cream', ' Cheese Cultures', ' Salt', ' Carob Bean Gum'], ['(Cream', ' Nonfat Milk', ' Cultures'], ' Lactose', ' Honey', "" Refiner's Syrup"", ' Cream of Tartar', ' Maltodextrin', ' Strawberry Puree Concentrate', ' Nonfat Milk Solids', ' Modified Tapioca Starch', ' Baking Soda', ' Salt', ' Natural Flavor', ' Apple Powder', ' Corn Starch', ' Cellulose Gel', ' Lactic Acid', ' Locust Bean Gum', ' Nonfat Dry Milk', ' Soy Lecithin', ' Caramel Color', ' Sodium Phosphate', ' Cellulose Gum', ' Calcium Lactate', ' Red 40', ' Blue 1. Citric Acid and Tocopherols Added to Retain Freshness.']",64
